ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	[Q01]Value	[Q02]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[Screentitle 2]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	Unnamed: 487	screen	idea	attribute	Label	MissingValue
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														195	10:38:49.015	1511862040981770															0	1		Fixation	283							58	18	470	60	418	39	444			4,73	163,71	15,93	177,64	10,33	170,67	210,36	203,71	622,56	277,50	205,28	618,99					656,33	656,33	3.58	3.45	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														199	10:38:49.018	1511862040985201															0	1		Fixation	283							59	16	475	57	421	36	448			4,31	162,45	15,26	176,84	9,78	169,64	210,25	203,72	622,63	277,40	205,32	619,05					656,41	656,41	3.54	3.47	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														202	10:38:49.021	1511862040988423															0	1		Fixation	283							60	9	484	66	418	37	451			2,33	159,93	17,64	177,76	9,99	168,85	210,16	203,71	622,66	277,29	205,31	618,99					656,43	656,43	3.58	3.45	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														205	10:38:49.025	1511862040991874															0	1		Fixation	283							61	10	473	64	425	37	449			2,76	162,83	17,07	175,87	9,92	169,35	210,05	203,75	622,79	277,19	205,30	618,92					656,58	656,58	3.57	3.49	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														209	10:38:49.028	1511862040995092															0	1		Fixation	283							62	12	472	64	433	38	452			3,21	163,16	17,11	173,79	10,16	168,47	209,95	203,72	622,77	277,08	205,34	618,98					656,55	656,55	3.53	3.49	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														212	10:38:49.031	1511862040998539															0	1		Fixation	283							63	13	475	66	439	39	457			3,36	162,54	17,69	172,01	10,53	167,27	209,84	203,76	622,89	276,97	205,29	618,82					656,69	656,69	3.56	3.48	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														215	10:38:49.035	1511862041001760															0	1		Fixation	283							64	15	471	60	415	37	443			4,08	163,61	16,17	178,42	10,13	171,02	209,74	203,75	622,92	276,86	205,33	618,88					656,72	656,72	3.53	3.44	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														219	10:38:49.038	1511862041005205															0	1		Fixation	283							65	13	484	64	426	38	455			3,57	159,89	17,07	175,54	10,32	167,71	209,63	203,79	623,04	276,75	205,33	618,85					656,86	656,86	3.55	3.5	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														222	10:38:49.041	1511862041008425															0	1		Fixation	283							66	1	490	67	422	34	456			0,36	158,41	17,96	176,74	9,16	167,58	209,52	203,78	623,07	276,63	205,30	618,73					656,89	656,89	3.56	3.45	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														225	10:38:49.045	1511862041011872															0	1		Fixation	283							67	14	478	61	419	37	448			3,74	161,61	16,32	177,46	10,03	169,53	209,41	203,81	623,17	276,52	205,31	618,74					657,00	657,00	3.55	3.44	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														229	10:38:49.048	1511862041015091															0	1		Fixation	283							68	19	472	61	428	40	450			4,98	163,23	16,45	174,91	10,72	169,07	209,30	203,81	623,21	276,40	205,32	618,75					657,04	657,04	3.56	3.5	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														232	10:38:49.051	1511862041018530															0	1		Fixation	283							69	1	472	64	409	32	440			0,13	163,11	17,12	180,04	8,63	171,58	209,19	203,83	623,32	276,29	205,30	618,65					657,16	657,16	3.55	3.46	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														235	10:38:49.055	1511862041021757															0	1		Fixation	283							70	2	477	70	418	36	447			0,43	161,76	18,61	177,76	9,52	169,76	209,08	203,83	623,36	276,17	205,29	618,63					657,20	657,20	3.55	3.44	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														239	10:38:49.058	1511862041025196															0	1		Fixation	283							71	9	475	63	420	36	447			2,50	162,49	16,83	177,25	9,67	169,87	208,97	203,84	623,44	276,06	205,31	618,64					657,29	657,29	3.57	3.43	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														242	10:38:49.061	1511862041028424															0	1		Fixation	283							72	7	463	58	425	32	444			1,99	165,60	15,45	175,73	8,72	170,67	208,87	203,86	623,53	275,95	205,27	618,54					657,40	657,40	3.54	3.46	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														245	10:38:49.065	1511862041031874															0	1		Fixation	283							73	11	480	58	420	34	450			3,07	161,21	15,58	177,31	9,33	169,26	208,77	203,84	623,53	275,84	205,28	618,54					657,39	657,39	3.55	3.45	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														248	10:38:49.068	1511862041035088															0	1		Fixation	283							74	6	482	61	417	33	449			1,73	160,41	16,22	177,87	8,97	169,14	208,66	203,89	623,70	275,74	205,27	618,51					657,57	657,57	3.56	3.44	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														252	10:38:49.071	1511862041038535															0	1		Fixation	283							75	3	455	56	435	29	445			0,79	167,73	15,00	173,28	7,90	170,50	208,57	203,86	623,67	275,63	205,26	618,47					657,54	657,54	3.54	3.45	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														255	10:38:49.075	1511862041041757															0	1		Fixation	283							76	9	478	62	434	35	456			2,44	161,50	16,59	173,44	9,52	167,47	208,47	203,90	623,80	275,53	205,28	618,49					657,69	657,69	3.55	3.46	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														259	10:38:49.078	1511862041045204															0	1		Fixation	283							77	4	473	59	431	31	452			1,13	162,85	15,68	174,29	8,40	168,57	208,39	203,89	623,81	275,44	205,24	618,38					657,69	657,69	3.54	3.42	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														262	10:38:49.081	1511862041048423															0	1		Fixation	283							78	13	476	61	430	37	453			3,52	162,06	16,33	174,56	9,92	168,31	208,29	203,92	623,95	275,34	205,27	618,43					657,85	657,85	3.55	3.43	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														265	10:38:49.085	1511862041051861															0	1		Fixation	283							79	4	474	59	435	31	454			1,04	162,57	15,71	173,06	8,37	167,82	208,21	203,90	623,93	275,25	205,24	618,35					657,82	657,82	3.54	3.43	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														268	10:38:49.088	1511862041055088															0	1		Fixation	283							80	6	465	55	427	30	446			1,50	165,05	14,75	175,23	8,13	170,14	208,13	203,92	624,04	275,16	205,26	618,38					657,94	657,94	3.49	3.42	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														272	10:38:49.091	1511862041058532															0	1		Fixation	283							81	5	468	65	423	35	445			1,25	164,34	17,46	176,32	9,35	170,33	208,05	203,91	624,02	275,08	205,23	618,28					657,93	657,93	3.54	3.45	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														275	10:38:49.095	1511862041061755															0	1		Fixation	283							82	0	481	64	421	32	451			-0,07	160,76	17,05	176,99	8,49	168,87	207,97	203,94	624,16	275,00	205,26	618,33					658,07	658,07	3.55	3.44	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														279	10:38:49.098	1511862041065193															0	1		Fixation	283							83	7	487	58	423	32	455			1,88	159,19	15,53	176,40	8,71	167,79	207,91	203,91	624,11	274,92	205,23	618,25					658,01	658,01	3.52	3.46	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														282	10:38:49.101	1511862041068419															0	1		Fixation	283							84	8	476	55	412	31	444			2,15	162,06	14,84	179,28	8,49	170,67	207,84	203,93	624,21	274,85	205,24	618,25					658,12	658,12	3.54	3.44	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														285	10:38:49.105	1511862041071857															0	1		Fixation	283							85	0	472	62	438	31	455			-0,09	163,23	16,57	172,40	8,24	167,81	207,77	203,95	624,28	274,78	205,26	618,27					658,21	658,21	3.54	3.48	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														288	10:38:49.108	1511862041075085															0	1		Fixation	283							86	12	491	57	430	34	460			3,14	158,16	15,17	174,58	9,15	166,37	207,72	203,94	624,26	274,72	205,24	618,20					658,18	658,18	3.53	3.47	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														292	10:38:49.111	1511862041078521															0	1		Fixation	283							87	15	474	55	433	35	453			4,00	162,78	14,67	173,64	9,33	168,21	207,66	203,95	624,31	274,66	205,26	618,24					658,24	658,24	3.5	3.47	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														295	10:38:49.115	1511862041081757															0	1		Fixation	283							88	10	475	59	440	34	457			2,75	162,44	15,77	171,83	9,26	167,13	207,60	203,98	624,43	274,60	205,27	618,22					658,36	658,36	3.55	3.47	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														299	10:38:49.118	1511862041085195															0		1	Saccade	47							89	12	473	57	426	34	449			3,32	163,09	15,27	175,45	9,30	169,27	207,55	203,98	624,44	274,55	205,26	618,19					658,38	658,38	3.51	3.46	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														302	10:38:49.121	1511862041088427															0		1	Saccade	47							90	7	481	67	432	37	456			2,00	160,77	17,89	173,95	9,94	167,36	207,52	203,96	624,45	274,51	205,24	618,16					658,38	658,38	3.55	3.48	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														305	10:38:49.125	1511862041091857															0		1	Saccade	47							91	24	478	79	446	51	462			6,42	161,62	21,27	170,33	13,85	165,97	207,51	203,95	624,47	274,49	205,22	618,12					658,40	658,40	3.53	3.45	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														309	10:38:49.128	1511862041095091															0		1	Saccade	47							92	55	508	103	442	79	475			14,79	153,62	27,68	171,34	21,23	162,48	207,52	203,96	624,54	274,50	205,20	618,10					658,47	658,47	3.51	3.44	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														312	10:38:49.131	1511862041098522															0		1	Saccade	47							93	121	542	152	483	136	512			32,46	144,56	40,75	160,40	36,61	152,48	207,56	203,97	624,59	274,52	205,16	618,04					658,51	658,51	3.53	3.46	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														315	10:38:49.135	1511862041101766															0		1	Saccade	47							94	185	559	212	507	198	533			49,44	140,00	56,79	153,84	53,11	146,92	207,64	203,87	624,37	274,56	205,14	618,04					658,27	658,27	3.56	3.47	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														319	10:38:49.138	1511862041105187															0		1	Saccade	47							95	237	574	266	528	251	551			63,35	135,85	71,14	148,16	67,24	142,01	207,69	203,88	624,44	274,61	205,14	618,06					658,33	658,33	3.55	3.46	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														322	10:38:49.141	1511862041108419															0		1	Saccade	47							96	260	582	304	530	282	556			69,68	133,73	81,46	147,74	75,57	140,74	207,77	203,86	624,40	274,65	205,16	618,15					658,28	658,28	3.56	3.44	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														325	10:38:49.145	1511862041111852															0		1	Saccade	47							97	294	582	322	554	308	568			78,67	133,59	86,08	141,26	82,37	137,42	207,84	203,85	624,40	274,71	205,22	618,30					658,27	658,27	3.57	3.46	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														328	10:38:49.148	1511862041115086															0		1	Saccade	47							98	320	575	357	549	338	562			85,58	135,56	95,53	142,61	90,55	139,08	207,89	203,85	624,40	274,75	205,22	618,35					658,27	658,27	3.54	3.44	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														332	10:38:49.151	1511862041118520															0		1	Saccade	47							99	339	593	353	566	346	579			90,69	130,81	94,34	138,06	92,52	134,44	207,94	203,82	624,37	274,79	205,21	618,39					658,23	658,23	3.53	3.45	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														335	10:38:49.155	1511862041121745															0		1	Saccade	47							100	353	600	379	551	366	575			94,57	128,93	101,38	142,04	97,98	135,49	207,97	203,81	624,38	274,80	205,20	618,43					658,23	658,23	3.54	3.39	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														339	10:38:49.158	1511862041125177															0		1	Saccade	47							101	366	607	384	585	375	596			97,93	127,06	102,69	132,99	100,31	130,03	207,98	203,81	624,40	274,80	205,18	618,42					658,24	658,24	3.55	3.46	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														342	10:38:49.161	1511862041128415															0		1	Saccade	47							102	359	621	370	595	364	608			96,18	123,33	99,02	130,14	97,60	126,73	207,97	203,79	624,37	274,80	205,15	618,37					658,21	658,21	3.56	3.44	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														345	10:38:49.165	1511862041131853															0	2		Fixation	133			8,37	334,13			103	354	627	359	606	356	616			94,69	121,57	96,14	127,18	95,41	124,37	207,96	203,78	624,38	274,79	205,15	618,37					658,22	658,22	3.57	3.46	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														348	10:38:49.168	1511862041135075															0	2		Fixation	133			8,37	334,13			104	345	605	370	593	357	599			92,30	127,56	98,88	130,79	95,59	129,18	207,94	203,78	624,40	274,79	205,14	618,35					658,24	658,24	3.53	3.44	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														352	10:38:49.171	1511862041138511															0	2		Fixation	133			8,37	334,13			105	347	611	355	598	351	604			92,77	125,94	94,92	129,41	93,84	127,67	207,92	203,79	624,43	274,79	205,15	618,35					658,27	658,27	3.53	3.44	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														355	10:38:49.175	1511862041141750															0	2		Fixation	133			8,37	334,13			106	356	587	368	602	362	594			95,30	132,39	98,35	128,41	96,82	130,40	207,91	203,78	624,42	274,80	205,15	618,34					658,26	658,26	3.5	3.44	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														359	10:38:49.178	1511862041145184															0	2		Fixation	133			8,37	334,13			107	364	622	377	593	370	607			97,29	123,06	100,99	130,67	99,14	126,87	207,91	203,79	624,45	274,81	205,14	618,33					658,29	658,29	3.53	3.42	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														362	10:38:49.181	1511862041148401															0	2		Fixation	133			8,37	334,13			108	352	614	377	592	364	603			94,20	125,18	100,79	131,14	97,50	128,16	207,91	203,78	624,45	274,82	205,14	618,33					658,29	658,29	3.53	3.43	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														365	10:38:49.185	1511862041151840															0	2		Fixation	133			8,37	334,13			109	365	611	385	577	375	594			97,77	125,89	103,00	134,99	100,38	130,44	207,92	203,78	624,43	274,84	205,15	618,34					658,26	658,26	3.52	3.38	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														368	10:38:49.188	1511862041155067															0	2		Fixation	133			8,37	334,13			110	370	621	370	597	370	609			98,91	123,25	99,01	129,80	98,96	126,52	207,93	203,78	624,42	274,85	205,14	618,32					658,26	658,26	3.52	3.41	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														372	10:38:49.191	1511862041158516															0	2		Fixation	133			8,37	334,13			111	367	621	371	609	369	615			98,23	123,34	99,31	126,42	98,77	124,88	207,95	203,77	624,40	274,87	205,14	618,33					658,23	658,23	3.51	3.45	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														375	10:38:49.195	1511862041161736															0	2		Fixation	133			8,37	334,13			112	359	606	382	581	370	593			95,94	127,38	102,21	133,86	99,08	130,62	207,96	203,78	624,41	274,89	205,14	618,33					658,24	658,24	3.52	3.38	0	0					nothing	nothing	nothing	grey	
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter														379	10:38:49.198	1511862041165174															0	2		Fixation	133			8,37	334,13			113	359	611	362	602	360	606			95,99	125,97	96,92	128,20	96,46	127,09	207,97	203,79	624,40	274,91	205,15	618,35					658,24	658,24	3.52	3.44	0	0					nothing	nothing	nothing	grey	
